name,state
Adobes,Guadalajara
Alaminos,Guadalajara
Alarilla,Guadalajara
Albalate de Zorita,Guadalajara
Albares,Guadalajara
Albendiego,Guadalajara
Alcocer,Guadalajara
Alcolea de las Peñas,Guadalajara
Alcolea del Pinar,Guadalajara
Alcoroches,Guadalajara
Aldeanueva de Guadalajara,Guadalajara
Algar de Mesa,Guadalajara
Algora,Guadalajara
Alhóndiga,Guadalajara
Alique,Guadalajara
Almadrones,Guadalajara
Almoguera,Guadalajara
Almonacid de Zorita,Guadalajara
Alocén,Guadalajara
Alovera,Guadalajara
Alustante,Guadalajara
Angón,Guadalajara
Anguita,Guadalajara
Anquela del Ducado,Guadalajara
Anquela del Pedregal,Guadalajara
Aranzueque,Guadalajara
Arbancón,Guadalajara
Arbeteta,Guadalajara
Argecilla,Guadalajara
Armallones,Guadalajara
Armuña de Tajuña,Guadalajara
Arroyo de las Fraguas,Guadalajara
Atanzón,Guadalajara
Atienza,Guadalajara
Auñón,Guadalajara
Azuqueca de Henares,Guadalajara
Baides,Guadalajara
Baños de Tajo,Guadalajara
Bañuelos,Guadalajara
Barriopedro,Guadalajara
Berninches,Guadalajara
"Bodera, La",Guadalajara
Brihuega,Guadalajara
Budia,Guadalajara
Bujalaro,Guadalajara
Bustares,Guadalajara
Cabanillas del Campo,Guadalajara
Campillo de Dueñas,Guadalajara
Campillo de Ranas,Guadalajara
Campisábalos,Guadalajara
Canredondo,Guadalajara
Cantalojas,Guadalajara
Cañizar,Guadalajara
"Cardoso de la Sierra, El",Guadalajara
Casa de Uceda,Guadalajara
"Casar, El",Guadalajara
Casas de San Galindo,Guadalajara
Caspueñas,Guadalajara
Castejón de Henares,Guadalajara
Castellar de la Muela,Guadalajara
Castilforte,Guadalajara
Castilnuevo,Guadalajara
Cendejas de Enmedio,Guadalajara
Cendejas de la Torre,Guadalajara
Centenera,Guadalajara
Checa,Guadalajara
Chequilla,Guadalajara
Chillarón del Rey,Guadalajara
Chiloeches,Guadalajara
Cifuentes,Guadalajara
Cincovillas,Guadalajara
Ciruelas,Guadalajara
Ciruelos del Pinar,Guadalajara
Cobeta,Guadalajara
Cogollor,Guadalajara
Cogolludo,Guadalajara
Condemios de Abajo,Guadalajara
Condemios de Arriba,Guadalajara
Congostrina,Guadalajara
Copernal,Guadalajara
Corduente,Guadalajara
"Cubillo de Uceda, El",Guadalajara
Driebes,Guadalajara
Durón,Guadalajara
Embid,Guadalajara
Escamilla,Guadalajara
Escariche,Guadalajara
Escopete,Guadalajara
Espinosa de Henares,Guadalajara
Esplegares,Guadalajara
Establés,Guadalajara
Estriégana,Guadalajara
Fontanar,Guadalajara
Fuembellida,Guadalajara
Fuencemillán,Guadalajara
Fuentelahiguera de Albatages,Guadalajara
Fuentelencina,Guadalajara
Fuentelsaz,Guadalajara
Fuentelviejo,Guadalajara
Fuentenovilla,Guadalajara
Gajanejos,Guadalajara
Galápagos,Guadalajara
Galve de Sorbe,Guadalajara
Gascueña de Bornova,Guadalajara
Guadalajara,Guadalajara
Henche,Guadalajara
Heras de Ayuso,Guadalajara
Herrería,Guadalajara
Hiendelaencina,Guadalajara
Hijes,Guadalajara
Hita,Guadalajara
Hombrados,Guadalajara
Hontoba,Guadalajara
Horche,Guadalajara
Hortezuela de Océn,Guadalajara
"Huerce, La",Guadalajara
Huérmeces del Cerro,Guadalajara
Huertahernando,Guadalajara
Hueva,Guadalajara
Humanes,Guadalajara
Illana,Guadalajara
Iniéstola,Guadalajara
"Inviernas, Las",Guadalajara
Irueste,Guadalajara
Jadraque,Guadalajara
Jirueque,Guadalajara
Ledanca,Guadalajara
Loranca de Tajuña,Guadalajara
Lupiana,Guadalajara
Luzaga,Guadalajara
Luzón,Guadalajara
Majaelrayo,Guadalajara
Málaga del Fresno,Guadalajara
Malaguilla,Guadalajara
Mandayona,Guadalajara
Mantiel,Guadalajara
Maranchón,Guadalajara
Marchamalo,Guadalajara
Masegoso de Tajuña,Guadalajara
Matarrubia,Guadalajara
Matillas,Guadalajara
Mazarete,Guadalajara
Mazuecos,Guadalajara
Medranda,Guadalajara
Megina,Guadalajara
Membrillera,Guadalajara
Miedes de Atienza,Guadalajara
"Mierla, La",Guadalajara
Millana,Guadalajara
Milmarcos,Guadalajara
"Miñosa, La",Guadalajara
Mirabueno,Guadalajara
Miralrío,Guadalajara
Mochales,Guadalajara
Mohernando,Guadalajara
Molina de Aragón,Guadalajara
Monasterio,Guadalajara
Mondéjar,Guadalajara
Montarrón,Guadalajara
Moratilla de los Meleros,Guadalajara
Morenilla,Guadalajara
Muduex,Guadalajara
"Navas de Jadraque, Las",Guadalajara
Negredo,Guadalajara
Ocentejo,Guadalajara
"Olivar, El",Guadalajara
Olmeda de Cobeta,Guadalajara
"Olmeda de Jadraque, La",Guadalajara
"Ordial, El",Guadalajara
Orea,Guadalajara
Pálmaces de Jadraque,Guadalajara
Pardos,Guadalajara
Paredes de Sigüenza,Guadalajara
Pareja,Guadalajara
Pastrana,Guadalajara
"Pedregal, El",Guadalajara
Peñalén,Guadalajara
Peñalver,Guadalajara
Peralejos de las Truchas,Guadalajara
Peralveche,Guadalajara
Pinilla de Jadraque,Guadalajara
Pinilla de Molina,Guadalajara
Pioz,Guadalajara
Piqueras,Guadalajara
"Pobo de Dueñas, El",Guadalajara
Poveda de la Sierra,Guadalajara
Pozo de Almoguera,Guadalajara
Pozo de Guadalajara,Guadalajara
Prádena de Atienza,Guadalajara
Prados Redondos,Guadalajara
Puebla de Beleña,Guadalajara
Puebla de Valles,Guadalajara
Quer,Guadalajara
Rebollosa de Jadraque,Guadalajara
"Recuenco, El",Guadalajara
Renera,Guadalajara
Retiendas,Guadalajara
Riba de Saelices,Guadalajara
Rillo de Gallo,Guadalajara
Riofrío del Llano,Guadalajara
Robledillo de Mohernando,Guadalajara
Robledo de Corpes,Guadalajara
Romanillos de Atienza,Guadalajara
Romanones,Guadalajara
Rueda de la Sierra,Guadalajara
Sacecorbo,Guadalajara
Sacedón,Guadalajara
Saelices de la Sal,Guadalajara
Salmerón,Guadalajara
San Andrés del Congosto,Guadalajara
San Andrés del Rey,Guadalajara
Santiuste,Guadalajara
Saúca,Guadalajara
Sayatón,Guadalajara
Selas,Guadalajara
Semillas,Guadalajara
Setiles,Guadalajara
Sienes,Guadalajara
Sigüenza,Guadalajara
Solanillos del Extremo,Guadalajara
Somolinos,Guadalajara
"Sotillo, El",Guadalajara
Sotodosos,Guadalajara
Tamajón,Guadalajara
Taragudo,Guadalajara
Taravilla,Guadalajara
Tartanedo,Guadalajara
Tendilla,Guadalajara
Terzaga,Guadalajara
Tierzo,Guadalajara
"Toba, La",Guadalajara
Tordellego,Guadalajara
Tordelrábano,Guadalajara
Tordesilos,Guadalajara
Torija,Guadalajara
Torre del Burgo,Guadalajara
Torrecuadrada de Molina,Guadalajara
Torrecuadradilla,Guadalajara
Torrejón del Rey,Guadalajara
Torremocha de Jadraque,Guadalajara
Torremocha del Campo,Guadalajara
Torremocha del Pinar,Guadalajara
Torremochuela,Guadalajara
Torrubia,Guadalajara
Tórtola de Henares,Guadalajara
Tortuera,Guadalajara
Tortuero,Guadalajara
Traíd,Guadalajara
Trijueque,Guadalajara
Trillo,Guadalajara
Uceda,Guadalajara
Ujados,Guadalajara
Utande,Guadalajara
Valdarachas,Guadalajara
Valdearenas,Guadalajara
Valdeavellano,Guadalajara
Valdeaveruelo,Guadalajara
Valdeconcha,Guadalajara
Valdegrudas,Guadalajara
Valdelcubo,Guadalajara
Valdenuño Fernández,Guadalajara
Valdepeñas de la Sierra,Guadalajara
Valderrebollo,Guadalajara
Valdesotos,Guadalajara
Valfermoso de Tajuña,Guadalajara
Valhermoso,Guadalajara
Valtablado del Río,Guadalajara
Valverde de los Arroyos,Guadalajara
Viana de Jadraque,Guadalajara
Villanueva de Alcorón,Guadalajara
Villanueva de Argecilla,Guadalajara
Villanueva de la Torre,Guadalajara
Villares de Jadraque,Guadalajara
Villaseca de Henares,Guadalajara
Villaseca de Uceda,Guadalajara
Villel de Mesa,Guadalajara
Viñuelas,Guadalajara
Yebes,Guadalajara
Yebra,Guadalajara
Yélamos de Abajo,Guadalajara
Yélamos de Arriba,Guadalajara
Yunquera de Henares,Guadalajara
"Yunta, La",Guadalajara
Zaorejas,Guadalajara
Zarzuela de Jadraque,Guadalajara
Zorita de los Canes,Guadalajara
Alájar,Huelva
Aljaraque,Huelva
"Almendro, El",Huelva
Almonaster la Real,Huelva
Almonte,Huelva
Alosno,Huelva
Aracena,Huelva
Aroche,Huelva
Arroyomolinos de León,Huelva
Ayamonte,Huelva
Beas,Huelva
Berrocal,Huelva
Bollullos Par del Condado,Huelva
Bonares,Huelva
Cabezas Rubias,Huelva
Cala,Huelva
Calañas,Huelva
"Campillo, El",Huelva
Campofrío,Huelva
Cañaveral de León,Huelva
Cartaya,Huelva
Castaño del Robledo,Huelva
"Cerro de Andévalo, El",Huelva
Chucena,Huelva
Corteconcepción,Huelva
Cortegana,Huelva
Cortelazor,Huelva
Cumbres de Enmedio,Huelva
Cumbres de San Bartolomé,Huelva
Cumbres Mayores,Huelva
Encinasola,Huelva
Escacena del Campo,Huelva
Fuenteheridos,Huelva
Galaroza,Huelva
Gibraleón,Huelva
"Granada de Río-Tinto, La",Huelva
"Granado, El",Huelva
Higuera de la Sierra,Huelva
Hinojales,Huelva
Hinojos,Huelva
Huelva,Huelva
Isla Cristina,Huelva
Jabugo,Huelva
Lepe,Huelva
Linares de la Sierra,Huelva
Lucena del Puerto,Huelva
Manzanilla,Huelva
"Marines, Los",Huelva
Minas de Riotinto,Huelva
Moguer,Huelva
"Nava, La",Huelva
Nerva,Huelva
Niebla,Huelva
"Palma del Condado, La",Huelva
Palos de la Frontera,Huelva
Paterna del Campo,Huelva
Paymogo,Huelva
Puebla de Guzmán,Huelva
Puerto Moral,Huelva
Punta Umbría,Huelva
Rociana del Condado,Huelva
Rosal de la Frontera,Huelva
San Bartolomé de la Torre,Huelva
San Juan del Puerto,Huelva
San Silvestre de Guzmán,Huelva
Sanlúcar de Guadiana,Huelva
Santa Ana la Real,Huelva
Santa Bárbara de Casa,Huelva
Santa Olalla del Cala,Huelva
Trigueros,Huelva
Valdelarco,Huelva
Valverde del Camino,Huelva
Villablanca,Huelva
Villalba del Alcor,Huelva
Villanueva de las Cruces,Huelva
Villanueva de los Castillejos,Huelva
Villarrasa,Huelva
Zalamea la Real,Huelva
Zufre,Huelva
Abiego,Huesca
Abizanda,Huesca
Adahuesca,Huesca
Agüero,Huesca
Aínsa-Sobrarbe,Huesca
Aisa,Huesca
Albalate de Cinca,Huesca
Albalatillo,Huesca
Albelda,Huesca
Albero Alto,Huesca
Albero Bajo,Huesca
Alberuela de Tubo,Huesca
Alcalá de Gurrea,Huesca
Alcalá del Obispo,Huesca
Alcampell,Huesca
Alcolea de Cinca,Huesca
Alcubierre,Huesca
Alerre,Huesca
Alfántega,Huesca
Almudévar,Huesca
Almunia de San Juan,Huesca
Almuniente,Huesca
Alquézar,Huesca
Altorricón,Huesca
Angüés,Huesca
Ansó,Huesca
Antillón,Huesca
Aragüés del Puerto,Huesca
Arén,Huesca
Argavieso,Huesca
Arguis,Huesca
Ayerbe,Huesca
Azanuy-Alins,Huesca
Azara,Huesca
Azlor,Huesca
Baélls,Huesca
Bailo,Huesca
Baldellou,Huesca
Ballobar,Huesca
Banastás,Huesca
Barbastro,Huesca
Barbués,Huesca
Barbuñales,Huesca
Bárcabo,Huesca
Belver de Cinca,Huesca
Benabarre,Huesca
Benasque,Huesca
Berbegal,Huesca
Bielsa,Huesca
Bierge,Huesca
Biescas,Huesca
Binaced,Huesca
Binéfar,Huesca
Bisaurri,Huesca
Biscarrués,Huesca
Blecua y Torres,Huesca
Boltaña,Huesca
Bonansa,Huesca
Borau,Huesca
Broto,Huesca
Caldearenas,Huesca
Campo,Huesca
Camporrélls,Huesca
Canal de Berdún,Huesca
Candasnos,Huesca
Canfranc,Huesca
Capdesaso,Huesca
Capella,Huesca
Casbas de Huesca,Huesca
Castejón de Monegros,Huesca
Castejón de Sos,Huesca
Castejón del Puente,Huesca
Castelflorite,Huesca
Castiello de Jaca,Huesca
Castigaleu,Huesca
Castillazuelo,Huesca
Castillonroy,Huesca
Chalamera,Huesca
Chía,Huesca
Chimillas,Huesca
Colungo,Huesca
Esplús,Huesca
Estada,Huesca
Estadilla,Huesca
Estopiñán del Castillo,Huesca
Fago,Huesca
Fanlo,Huesca
Fiscal,Huesca
Fonz,Huesca
Foradada del Toscar,Huesca
Fraga,Huesca
"Fueva, La",Huesca
Gistaín,Huesca
"Grado, El",Huesca
Grañén,Huesca
Graus,Huesca
Gurrea de Gállego,Huesca
Hoz de Jaca,Huesca
Hoz y Costean,Huesca
Huerto,Huesca
Huesca,Huesca
Ibieca,Huesca
Igriés,Huesca
Ilche,Huesca
Isábena,Huesca
Jaca,Huesca
Jasa,Huesca
Labuerda,Huesca
Laluenga,Huesca
Lalueza,Huesca
Lanaja,Huesca
Laperdiguera,Huesca
Lascellas-Ponzano,Huesca
Lascuarre,Huesca
Laspaúles,Huesca
Laspuña,Huesca
Loarre,Huesca
Loporzano,Huesca
Loscorrales,Huesca
Lupiñén-Ortilla,Huesca
Monesma y Cajigar,Huesca
Monflorite-Lascasas,Huesca
Montanuy,Huesca
Monzón,Huesca
Naval,Huesca
Novales,Huesca
Nueno,Huesca
Olvena,Huesca
Ontiñena,Huesca
Osso de Cinca,Huesca
Palo,Huesca
Panticosa,Huesca
Peñalba,Huesca
"Peñas de Riglos, Las",Huesca
Peralta de Alcofea,Huesca
Peralta de Calasanz,Huesca
Peraltilla,Huesca
Perarrúa,Huesca
Pertusa,Huesca
Piracés,Huesca
Plan,Huesca
Poleñino,Huesca
Pozán de Vero,Huesca
"Puebla de Castro, La",Huesca
Puente de Montañana,Huesca
Puente la Reina de Jaca,Huesca
Puértolas,Huesca
"Pueyo de Araguás, El",Huesca
Pueyo de Santa Cruz,Huesca
Quicena,Huesca
Robres,Huesca
Sabiñánigo,Huesca
Sahún,Huesca
Salas Altas,Huesca
Salas Bajas,Huesca
Salillas,Huesca
Sallent de Gállego,Huesca
San Esteban de Litera,Huesca
San Juan de Plan,Huesca
San Miguel del Cinca,Huesca
Sangarrén,Huesca
Santa Cilia,Huesca
Santa Cruz de la Serós,Huesca
Santa María de Dulcis,Huesca
Santaliestra y San Quílez,Huesca
Sariñena,Huesca
Secastilla,Huesca
Seira,Huesca
Sena,Huesca
Senés de Alcubierre,Huesca
Sesa,Huesca
Sesué,Huesca
Siétamo,Huesca
Sopeira,Huesca
"Sotonera, La",Huesca
Tamarite de Litera,Huesca
Tardienta,Huesca
Tella-Sin,Huesca
Tierz,Huesca
Tolva,Huesca
Torla,Huesca
Torralba de Aragón,Huesca
Torre la Ribera,Huesca
Torrente de Cinca,Huesca
Torres de Alcanadre,Huesca
Torres de Barbués,Huesca
Tramaced,Huesca
Valfarta,Huesca
Valle de Bardají,Huesca
Valle de Hecho,Huesca
Valle de Lierp,Huesca
Velilla de Cinca,Huesca
Vencillón,Huesca
Veracruz,Huesca
Viacamp y Litera,Huesca
Vicién,Huesca
Villanova,Huesca
Villanúa,Huesca
Villanueva de Sigena,Huesca
Yebra de Basa,Huesca
Yésero,Huesca
Zaidín,Huesca
Alaior,Islas Baleares
Alaró,Islas Baleares
Alcúdia,Islas Baleares
Algaida,Islas Baleares
Andratx,Islas Baleares
Ariany,Islas Baleares
Artà,Islas Baleares
Banyalbufar,Islas Baleares
Binissalem,Islas Baleares
Búger,Islas Baleares
Bunyola,Islas Baleares
Calvià,Islas Baleares
Campanet,Islas Baleares
Campos,Islas Baleares
Capdepera,Islas Baleares
"Castell, Es",Islas Baleares
Ciutadella de Menorca,Islas Baleares
Consell,Islas Baleares
Costitx,Islas Baleares
Deyá,Islas Baleares
Eivissa,Islas Baleares
Escorca,Islas Baleares
Esporles,Islas Baleares
Estellencs,Islas Baleares
Felanitx,Islas Baleares
Ferreries,Islas Baleares
Formentera,Islas Baleares
Fornalutx,Islas Baleares
Inca,Islas Baleares
Lloret de Vistalegre,Islas Baleares
Lloseta,Islas Baleares
Llubí,Islas Baleares
Llucmajor,Islas Baleares
Manacor,Islas Baleares
Mancor de la Vall,Islas Baleares
Maó,Islas Baleares
Maria de la Salut,Islas Baleares
Marratxí,Islas Baleares
"Mercadal, Es",Islas Baleares
"Migjorn Gran, Es",Islas Baleares
Montuïri,Islas Baleares
Muro,Islas Baleares
Palma,Islas Baleares
Petra,Islas Baleares
"Pobla, Sa",Islas Baleares
Pollença,Islas Baleares
Porreres,Islas Baleares
Puigpunyent,Islas Baleares
"Salines, Ses",Islas Baleares
Sant Antoni de Portmany,Islas Baleares
Sant Joan,Islas Baleares
Sant Joan de Labritja,Islas Baleares
Sant Josep de sa Talaia,Islas Baleares
Sant Llorenç des Cardassar,Islas Baleares
Sant Lluís,Islas Baleares
Santa Eugènia,Islas Baleares
Santa Eulalia del Río,Islas Baleares
Santa Margalida,Islas Baleares
Santa María del Camí,Islas Baleares
Santanyí,Islas Baleares
Selva,Islas Baleares
Sencelles,Islas Baleares
Sineu,Islas Baleares
Sóller,Islas Baleares
Son Servera,Islas Baleares
Valldemossa,Islas Baleares
Vilafranca de Bonany,Islas Baleares
Albanchez de Mágina,Jaén
Alcalá la Real,Jaén
Alcaudete,Jaén
Aldeaquemada,Jaén
Andújar,Jaén
Arjona,Jaén
Arjonilla,Jaén
Arquillos,Jaén
Arroyo del Ojanco,Jaén
Baeza,Jaén
Bailén,Jaén
Baños de la Encina,Jaén
Beas de Segura,Jaén
Bedmar y Garcíez,Jaén
Begíjar,Jaén
Bélmez de la Moraleda,Jaén
Benatae,Jaén
Cabra del Santo Cristo,Jaén
Cambil,Jaén
Campillo de Arenas,Jaén
Canena,Jaén
Carboneros,Jaén
Cárcheles,Jaén
"Carolina, La",Jaén
Castellar,Jaén
Castillo de Locubín,Jaén
Cazalilla,Jaén
Cazorla,Jaén
Chiclana de Segura,Jaén
Chilluévar,Jaén
Escañuela,Jaén
Espelúy,Jaén
Frailes,Jaén
Fuensanta de Martos,Jaén
Fuerte del Rey,Jaén
Génave,Jaén
"Guardia de Jaén, La",Jaén
Guarromán,Jaén
Higuera de Calatrava,Jaén
Hinojares,Jaén
Hornos,Jaén
Huelma,Jaén
Huesa,Jaén
Ibros,Jaén
"Iruela, La",Jaén
Iznatoraf,Jaén
Jabalquinto,Jaén
Jaén,Jaén
Jamilena,Jaén
Jimena,Jaén
Jódar,Jaén
Lahiguera,Jaén
Larva,Jaén
Linares,Jaén
Lopera,Jaén
Lupión,Jaén
Mancha Real,Jaén
Marmolejo,Jaén
Martos,Jaén
Mengíbar,Jaén
Montizón,Jaén
Navas de San Juan,Jaén
Noalejo,Jaén
Orcera,Jaén
Peal de Becerro,Jaén
Pegalajar,Jaén
Porcuna,Jaén
Pozo Alcón,Jaén
Puente de Génave,Jaén
"Puerta de Segura, La",Jaén
Quesada,Jaén
Rus,Jaén
Sabiote,Jaén
Santa Elena,Jaén
Santiago de Calatrava,Jaén
Santiago-Pontones,Jaén
Santisteban del Puerto,Jaén
Santo Tomé,Jaén
Segura de la Sierra,Jaén
Siles,Jaén
Sorihuela del Guadalimar,Jaén
Torre del Campo,Jaén
Torreblascopedro,Jaén
Torredonjimeno,Jaén
Torreperogil,Jaén
Torres,Jaén
Torres de Albánchez,Jaén
Úbeda,Jaén
Valdepeñas de Jaén,Jaén
Vilches,Jaén
Villacarrillo,Jaén
Villanueva de la Reina,Jaén
Villanueva del Arzobispo,Jaén
Villardompardo,Jaén
"Villares, Los",Jaén
Villarrodrigo,Jaén
Villatorres,Jaén
Ábalos,La Rioja
Agoncillo,La Rioja
Aguilar del Río Alhama,La Rioja
Ajamil de Cameros,La Rioja
Albelda de Iregua,La Rioja
Alberite,La Rioja
Alcanadre,La Rioja
Aldeanueva de Ebro,La Rioja
Alesanco,La Rioja
Alesón,La Rioja
Alfaro,La Rioja
Almarza de Cameros,La Rioja
Anguciana,La Rioja
Anguiano,La Rioja
Arenzana de Abajo,La Rioja
Arenzana de Arriba,La Rioja
Arnedillo,La Rioja
Arnedo,La Rioja
Arrúbal,La Rioja
Ausejo,La Rioja
Autol,La Rioja
Azofra,La Rioja
Badarán,La Rioja
Bañares,La Rioja
Baños de Río Tobía,La Rioja
Baños de Rioja,La Rioja
Berceo,La Rioja
Bergasa,La Rioja
Bergasillas Bajera,La Rioja
Bezares,La Rioja
Bobadilla,La Rioja
Brieva de Cameros,La Rioja
Briñas,La Rioja
Briones,La Rioja
Cabezón de Cameros,La Rioja
Calahorra,La Rioja
Camprovín,La Rioja
Canales de la Sierra,La Rioja
Canillas de Río Tuerto,La Rioja
Cañas,La Rioja
Cárdenas,La Rioja
Casalarreina,La Rioja
Castañares de Rioja,La Rioja
Castroviejo,La Rioja
Cellorigo,La Rioja
Cenicero,La Rioja
Cervera del Río Alhama,La Rioja
Cidamón,La Rioja
Cihuri,La Rioja
Cirueña,La Rioja
Clavijo,La Rioja
Cordovín,La Rioja
Corera,La Rioja
Cornago,La Rioja
Corporales,La Rioja
Cuzcurrita de Río Tirón,La Rioja
Daroca de Rioja,La Rioja
Enciso,La Rioja
Entrena,La Rioja
Estollo,La Rioja
Ezcaray,La Rioja
Foncea,La Rioja
Fonzaleche,La Rioja
Fuenmayor,La Rioja
Galbárruli,La Rioja
Galilea,La Rioja
Gallinero de Cameros,La Rioja
Gimileo,La Rioja
Grañón,La Rioja
Grávalos,La Rioja
Haro,La Rioja
Herce,La Rioja
Herramélluri,La Rioja
Hervías,La Rioja
Hormilla,La Rioja
Hormilleja,La Rioja
Hornillos de Cameros,La Rioja
Hornos de Moncalvillo,La Rioja
Huércanos,La Rioja
Igea,La Rioja
Jalón de Cameros,La Rioja
Laguna de Cameros,La Rioja
Lagunilla del Jubera,La Rioja
Lardero,La Rioja
Ledesma de la Cogolla,La Rioja
Leiva,La Rioja
Leza de Río Leza,La Rioja
Logroño,La Rioja
Lumbreras,La Rioja
Manjarrés,La Rioja
Mansilla de la Sierra,La Rioja
Manzanares de Rioja,La Rioja
Matute,La Rioja
Medrano,La Rioja
Munilla,La Rioja
Murillo de Río Leza,La Rioja
Muro de Aguas,La Rioja
Muro en Cameros,La Rioja
Nájera,La Rioja
Nalda,La Rioja
Navajún,La Rioja
Navarrete,La Rioja
Nestares,La Rioja
Nieva de Cameros,La Rioja
Ochánduri,La Rioja
Ocón,La Rioja
Ojacastro,La Rioja
Ollauri,La Rioja
Ortigosa de Cameros,La Rioja
Pazuengos,La Rioja
Pedroso,La Rioja
Pinillos,La Rioja
Pradejón,La Rioja
Pradillo,La Rioja
Préjano,La Rioja
Quel,La Rioja
Rabanera,La Rioja
"Rasillo de Cameros, El",La Rioja
"Redal, El",La Rioja
Ribafrecha,La Rioja
Rincón de Soto,La Rioja
Robres del Castillo,La Rioja
Rodezno,La Rioja
Sajazarra,La Rioja
San Asensio,La Rioja
San Millán de la Cogolla,La Rioja
San Millán de Yécora,La Rioja
San Román de Cameros,La Rioja
San Torcuato,La Rioja
San Vicente de la Sonsierra,La Rioja
Santa Coloma,La Rioja
Santa Engracia del Jubera,La Rioja
Santa Eulalia Bajera,La Rioja
Santo Domingo de la Calzada,La Rioja
Santurde de Rioja,La Rioja
Santurdejo,La Rioja
Sojuela,La Rioja
Sorzano,La Rioja
Sotés,La Rioja
Soto en Cameros,La Rioja
Terroba,La Rioja
Tirgo,La Rioja
Tobía,La Rioja
Tormantos,La Rioja
Torre en Cameros,La Rioja
Torrecilla en Cameros,La Rioja
Torrecilla sobre Alesanco,La Rioja
Torremontalbo,La Rioja
Treviana,La Rioja
Tricio,La Rioja
Tudelilla,La Rioja
Uruñuela,La Rioja
Valdemadera,La Rioja
Valgañón,La Rioja
Ventosa,La Rioja
Ventrosa,La Rioja
Viguera,La Rioja
Villalba de Rioja,La Rioja
Villalobar de Rioja,La Rioja
Villamediana de Iregua,La Rioja
Villanueva de Cameros,La Rioja
"Villar de Arnedo, El",La Rioja
Villar de Torre,La Rioja
Villarejo,La Rioja
Villarroya,La Rioja
Villarta-Quintana,La Rioja
Villavelayo,La Rioja
Villaverde de Rioja,La Rioja
Villoslada de Cameros,La Rioja
Viniegra de Abajo,La Rioja
Viniegra de Arriba,La Rioja
Zarratón,La Rioja
Zarzosa,La Rioja
Zorraquín,La Rioja
Agaete,Las Palmas
Agüimes,Las Palmas
"Aldea de San Nicolás, La",Las Palmas
Antigua,Las Palmas
Arrecife,Las Palmas
Artenara,Las Palmas
Arucas,Las Palmas
Betancuria,Las Palmas
Firgas,Las Palmas
Gáldar,Las Palmas
Haría,Las Palmas
Ingenio,Las Palmas
Mogán,Las Palmas
Moya,Las Palmas
"Oliva, La",Las Palmas
